id	utterance	context	targetValue	valueExistsInCsv	gptPrediction	gptQuality
nu-3387	who did the cardinals play after the october 4, 1998 game?	csv/203-csv/21.csv	Chicago Bears	True	Chicago Bears	True
nu-3388	which album was released first?	csv/203-csv/579.csv	Hotsilog: The ASAP Hotdog Compilation	True	Hotsilog: The ASAP Hotdog Compilation	True
nu-3389	who is an investigator with the cambridgeshire police force?	csv/200-csv/34.csv	Tom Adams	True	Tom Adams	True
nu-3390	what are the total number of seasons listed on this chart?	csv/203-csv/768.csv	13	False	3	False
nu-3391	competition with more than 200 m?	csv/204-csv/588.csv	Pan Arab Games	True	Asian Indoor Championships	False
nu-3392	what was the date of the game that had the most people in attendance?	csv/204-csv/875.csv	February 1	True	January 4	False
nu-3393	who started the earliest, dam or mccartan?	csv/204-csv/619.csv	Dam	False	dam	True
nu-3394	what is the number of goals that todor yanchev scored this season?	csv/204-csv/744.csv	2	False	2	True
nu-3395	what is the difference in balls between the first and fourth players?	csv/204-csv/167.csv	6	False	6	True
nu-3396	what english player scored the least?	csv/204-csv/705.csv	Luke Mulholland	True	Luke Mulholland	True
nu-3397	what was the number of players listed for each team?	csv/203-csv/380.csv	5	False	5	True
nu-3398	when was the last competition?	csv/204-csv/272.csv	1 November 2009	True	1 November 2009	True
nu-3399	the next european team haiti played after spain on june 8, 2013 was which team?	csv/204-csv/904.csv	Italy	True	Italy	True
nu-3400	who was the chief of the national guard bureau right before george c. rickards?	csv/203-csv/326.csv	MG Jesse McI. Carter	True	Creed C. Hammond	False
nu-3401	how many years did he release singles?	csv/203-csv/454.csv	10	False	12	False
nu-3402	how many total spectators did the national ruby league have during 2013?	csv/203-csv/199.csv	3,345,248	True	3,345,248	True
nu-3403	what is the year that each of the matches took place in?	csv/204-csv/254.csv	2006	False	2006	True
nu-3404	what are the total number of neighborhoods served?	csv/204-csv/289.csv	10	False	18	False
nu-3405	what is the name of the next venue listed after moscow, russia?	csv/203-csv/492.csv	Gothenburg, Sweden	True	Beijing, China	False
nu-3406	how many accolades ranked the album below 100th place?	csv/203-csv/821.csv	4	False	23	False
nu-3407	what comes after october 6	csv/204-csv/657.csv	October 13	True	October 13	True
nu-3408	what was the difference in age between barleycroft and leedsy?	csv/204-csv/856.csv	3 years	False	3	False
nu-3409	what is the last date and time on the chart	csv/204-csv/657.csv	January 1, 2013|4:10 PM	False	January 1, 2013|4:10 PM	True
nu-3410	how many games were played where the audience turnout was greater than 20,000?	csv/203-csv/227.csv	2	False	5	False
nu-3411	what is the only year to be held in tasmania?	csv/204-csv/656.csv	2001	False	2001	True
nu-3412	what were the total lives lost on lake erie and lake michigan?	csv/204-csv/797.csv	13	False	13	True
nu-3413	which nationality scored more points, spain or italy?	csv/203-csv/578.csv	Italy	True	Italy	True
nu-3414	name the country with the lowest number of bronze medals.	csv/204-csv/76.csv	Guyana	True	Guyana	True
nu-3415	what country had the most amount of people in the top 10? (use abbreviation)	csv/203-csv/693.csv	CHN	False	ROU	False
nu-3416	did brazil win before 1992?	csv/204-csv/732.csv	No	False	Yes	False
nu-3417	which character has both fire breath and acid absorption powers?	csv/203-csv/32.csv	Dragonwing	True	Dragonwing	True
nu-3418	which festival was the only one held in the uk?	csv/203-csv/402.csv	London Int. Festival of Science Fiction Film	True	London Int. Festival of Science Fiction Film	True
nu-3419	what is the name of the last character in the table?	csv/203-csv/45.csv	diams	True	Unable to extract answer	False
nu-3420	how many rooms total are at cone health?	csv/203-csv/319.csv	969	False	969	True
nu-3421	what is the quantity of orders of emd sd60 and emd sd60m by the soo line?	csv/202-csv/180.csv	63	False	63	True
nu-3422	is cassiopeia 1's magnitude more or less than 15?	csv/204-csv/189.csv	more	False	more	True
nu-3423	what was the total number of points that matti and tami received?	csv/203-csv/503.csv	539	False	538	False
nu-3424	which terrain is represented the most consecutive times?	csv/204-csv/406.csv	Plain stage	True	Plain stage	True
nu-3425	whom from england appeared in the league the least amount of times?	csv/203-csv/602.csv	Harry Yates	True	Tom Briggs	False
nu-3426	what year is listed previous to the 7th, heartland season?	csv/204-csv/972.csv	2009	False	2009	True
nu-3427	total points scored by american riders	csv/204-csv/417.csv	2380	False	Unable to extract answer	False
nu-3428	first in what year did a player's transfer fee first exceed 20 million?	csv/203-csv/748.csv	2010	False	2011	False
nu-3429	how many times has tiger woods won the world golf championships?	csv/204-csv/369.csv	18	False	0	False
nu-3430	how many candidates are over 1.8 meters tall?	csv/203-csv/825.csv	21	False	1	False
nu-3431	which president was oldest living for the least amount of time?	csv/203-csv/260.csv	Lyndon B. Johnson	True	Lyndon B. Johnson	True
nu-3432	which country was the only nation to operate an aircraft besides usa?	csv/203-csv/103.csv	Italy	True	Italy	True
nu-3433	what is the name of a player transferred into the roster list after january 2010?	csv/204-csv/290.csv	Rachid Lajane	True	Rachid Lajane	True
nu-3434	which car utilizes the most amount of miles per gallon?	csv/204-csv/815.csv	Volkswagen Polo 1.4 TDI BLUEMOTION	True	Unable to extract answer	False
nu-3435	australia, italy, and what other country are listed with 3 total medals?	csv/203-csv/351.csv	Switzerland (SUI)	True	australia, italy, and switzerland	False
nu-3436	what was the total difference in medal counts between united states and canada?	csv/203-csv/585.csv	4	True	4	True
nu-3437	what was the difference in points that the winning team scored in the first game's 1st and 2nd legs?	csv/204-csv/702.csv	1	False	1	True
nu-3438	which mayors had more than 2 consecutive terms?	csv/203-csv/474.csv	Mr B.Melman|Mr P.Venter|Mrs E.Myer	False	Mr Gerrie Wolmarans	False
nu-3439	no year had a higher amount of viewers than when?	csv/203-csv/122.csv	2008	False	2008	True
nu-3440	how long as this band been releasing albums?	csv/202-csv/17.csv	34 years	False	November 10, 1969	False
nu-3441	who has the most tournaments consecutively won?	csv/203-csv/140.csv	Stephen Hendry	True	Stephen Hendry	True
nu-3442	how many lieutenants served in 1949?	csv/203-csv/831.csv	1	False	1	True
nu-3443	how many teams have only one co-driver?	csv/204-csv/995.csv	4	False	1	False
nu-3444	which tie game had the bigger score?	csv/204-csv/166.csv	38	False	21	False
nu-3445	how many more games have the newcastle falcons lost than the london irish?	csv/201-csv/26.csv	4	False	4	True
nu-3446	what was the only season that he had a perfect conference record?	csv/204-csv/640.csv	1914-15	False	1914–15	True
nu-3447	what is the total number of elements?	csv/203-csv/599.csv	118	False	118	True
nu-3448	which was the only participant from greece?	csv/204-csv/732.csv	Olympiacos FC	True	Olympiacos FC	True
nu-3449	which country had the most total medals?	csv/204-csv/594.csv	Indonesia	True	Indonesia	True
nu-3450	what is the number of operations by an united states client?	csv/204-csv/728.csv	2	False	1	False
nu-3451	how many locomotives are currently operational?	csv/202-csv/119.csv	3	False	2	False
nu-3452	who designed the dress of the year the year after vivienne westwood did?	csv/203-csv/205.csv	Sarah Burton	False	Sarah Burton for Alexander McQueen	False
nu-3453	other than antonin magne, who else was the race leader for more than 3 races?	csv/204-csv/406.csv	Rafaele di Paco	False	No one	False
nu-3454	which athletes records were more than eddie hart?	csv/204-csv/931.csv	Thaddeus Bell|Gilles Echevin|Klaus Jürgen Schneider|Walt Butler|Thane Baker|George McNeill|Karl Heinz Schröder	False	Troy Douglas|Erik Oostweegel|George McNeill|Karl Heinz Schröder	False
nu-3455	what is the total amount of time it took the competitors of the 100, 200, and 300 meter race to complete the race?	csv/204-csv/819.csv	63.44	False	Unable to extract answer	False
nu-3456	which episodes had at least 9 million viewers?	csv/203-csv/328.csv	"Welcome to the Club|""Train In Vain""|""Grannies, Guns, Love Mints""|""Maybe, Baby"""	False	1|5	False
nu-3457	uzbekistan an north korea each had how many gold medals?	csv/204-csv/682.csv	1	True	2	False
nu-3458	who was the first contestant to be eliminated?	csv/204-csv/138.csv	Isabelle Raisa	True	Dzejlana &quot;Lana&quot; Baltić	False
nu-3459	did he have more matches on clay or hard surface?	csv/204-csv/447.csv	Clay	True	5	False
nu-3460	which episode had more viewers, 5 or 6?	csv/204-csv/456.csv	6	False	6	True
nu-3461	which movie was number one for the most weeks?	csv/204-csv/377.csv	Titanic	True	Titanic	True
nu-3462	how many silver medals did christian lanthaler receive?	csv/203-csv/792.csv	2	False	2	True
nu-3463	what are the total number of wins she has had between 2005 and 2010?	csv/204-csv/407.csv	5	False	6	False
nu-3464	how many runners finished with a time below 1:50:00?	csv/204-csv/304.csv	10	False	10	True
nu-3465	what was the ship ordered previous to the achilles?	csv/204-csv/432.csv	Ajax	True	Neptune	False
nu-3466	how many competitions were held in the united states?	csv/203-csv/259.csv	3	False	2	False
nu-3467	how many total medals did the united states earn?	csv/203-csv/64.csv	88	False	88	True
nu-3468	how many games were lost during the arizona cardinals 1998 season?	csv/203-csv/21.csv	7	False	7	True
nu-3469	who was/were the oldest winner(s) of big brother (uk)?	csv/204-csv/444.csv	Brian Dowling|Cameron Stout	False	Unable to extract answer	False
nu-3470	which year was the first to break a 20% increase in passengers?	csv/203-csv/111.csv	2007	False	2007	True
nu-3471	in what issue was rond vidar revealed to be the last member of the green lantern corps?	csv/203-csv/32.csv	Final Crisis: Legion of 3 Worlds #2	False	Final Crisis: Legion of 3 Worlds #2	True
nu-3472	which is the previous massif from # 12	csv/204-csv/2.csv	Jasmund	True	Serrahn	False
nu-3473	what is the total number of playoffs appearances from all teams?	csv/204-csv/773.csv	21	False	Unable to extract answer	False
nu-3474	what was the international total for 2007?	csv/203-csv/111.csv	858 209	True	858 209	True
nu-3475	in which year did tina weirather not earn 1st place?	csv/204-csv/921.csv	2012	False	2012	True
nu-3476	which channel has no other programming type than educational?	csv/204-csv/181.csv	TV 10 Chiapas	True	TV 10 Chiapas	True
nu-3477	what country hosted the festival of pacific arts after townsville, australia?	csv/203-csv/870.csv	Rarotonga, Cook Islands	True	Cook Islands	False
nu-3478	"how long was it between the song ""earth can be just like heaven"" reached the charts and when ""can you feel it"" did?"	csv/202-csv/241.csv	13 years	False	13	False
nu-3479	which team was the winning team in the season before the 1999-00 season?	csv/203-csv/434.csv	Denver Broncos	True	Denver Broncos (6)	True
nu-3480	which cellulose ether has the longest group r = h or entry?	csv/203-csv/162.csv	Hydroxyalkyl	True	Hydroxypropyl methyl cellulose (HPMC)	False
nu-3481	how many places have populations over 2,000?	csv/204-csv/890.csv	6	False	9	False
nu-3482	who came in previous to jochen rindt?	csv/203-csv/479.csv	Denny Hulme	True	Denny Hulme	True
nu-3483	indonesia, korea and what other country have all won gold once?	csv/204-csv/594.csv	Thailand	True	Thailand	True
nu-3484	how many times did this team face chelsea this season?	csv/204-csv/767.csv	2	False	2	True
nu-3485	what are the number of mountain peaks that have an elevation higher than 3,000m?	csv/203-csv/626.csv	8	False	3	False
nu-3486	what is the first listed epoxide?	csv/203-csv/162.csv	Hydroxyalkyl	True	Ethylene oxide	False
nu-3487	who is after anna nolan on the table?	csv/204-csv/444.csv	Darren Ramsay	True	Unable to extract answer	False
nu-3488	how many votes did robert goodall receive?	csv/202-csv/91.csv	333	True	333	True
nu-3489	how many have an octal in the 60s or decimal in the 40s?	csv/203-csv/684.csv	8	False	11	False
nu-3490	how many different group races are there at warwick farm racecourse?	csv/202-csv/58.csv	6	False	2	False
nu-3491	name one player who scored more than earnie stewart but less than joe-max moore.	csv/204-csv/410.csv	Bruce Murray	True	Clint Dempsey|Brian McBride|Eddie Johnson|Bruce Murray	False
nu-3492	what is the overall total number of gold medals awarded?	csv/204-csv/165.csv	23	False	23	True
nu-3493	which administrator served after dr. salim mehmud?	csv/204-csv/720.csv	Dr M. Shafi Ahmad	True	Dr M. Shafi Ahmad	True
nu-3494	how many threads per inch equal 16?	csv/204-csv/142.csv	5	False	5	True
nu-3495	how many games did this team play in july of this season?	csv/204-csv/904.csv	3	False	3	True
nu-3496	how many banat bulgarians were living in romania in 1940?	csv/202-csv/223.csv	12,000	True	12,000	True
nu-3497	on sunday june 18th, 1995, did bill glasson earn more or less than vijay singh?	csv/204-csv/900.csv	more	False	more	True
nu-3498	who is the next highest scorer after jamie cureton for this season?	csv/204-csv/925.csv	John O'Flynn	True	John O'Flynn	True
nu-3499	who wrote daddy?	csv/203-csv/669.csv	Loup Durand	True	Loup Durand	True
nu-3500	francis forde and kevin broderick both came from which county?	csv/204-csv/505.csv	Galway	True	Galway	True
nu-3501	how many of the films won an award?	csv/200-csv/36.csv	2	False	2	True
nu-3502	how many total goals did the korean under-17 team score on august 10, 2008, against the united arab emirates?	csv/204-csv/264.csv	6	False	6	True
nu-3503	other than chivas, what team did they play against?	csv/203-csv/472.csv	America	True	Unable to extract answer	False
nu-3504	all games listed were won but which one?	csv/204-csv/412.csv	Stanford	False	all games listed were won	False
nu-3505	what year did morocco win the largest amount of medals during the summer games?	csv/204-csv/66.csv	2008	False	2012 London	False
nu-3506	give the number of trains that run at least 4 days a week	csv/204-csv/611.csv	19	False	1	False
nu-3507	who was the first recipient of the guardian of zion award in the 21st century?	csv/203-csv/458.csv	Sir Martin Gilbert	True	Cynthia Ozick	False
nu-3508	how many songs were not performed solo by boondox?	csv/203-csv/12.csv	3	False	Unable to extract answer	False
nu-3509	where was the last competition played?	csv/204-csv/483.csv	Addis Ababa, Ethiopia	True	Addis Ababa, Ethiopia	True
nu-3510	argentine footballer hugo perez's scored the lone goal in his team's 1989 world cup qualifying win against what central american side?	csv/203-csv/50.csv	El Salvador	True	El Salvador	True
